ApplNo,ProductNo,MarketingStatusID,TECode
076955,2,1,AP
076957,1,1,AB
076957,2,1,AB
076957,3,1,AB
076957,4,1,AB
076960,1,1,AA
076961,1,1,AB
076961,2,1,AB
076963,1,1,AB
076963,2,1,AB
076967,1,1,AP
076968,1,1,AB
076968,2,1,AB
076968,3,1,AB
076968,4,1,AB
076972,1,1,AP
076973,1,1,AB
076974,1,1,AP
076977,1,1,AT
076979,1,1,AB
076980,1,1,AB
076980,2,1,AB
076980,3,1,AB
076984,1,1,AB
076984,2,1,AB
076984,3,1,AB
076989,1,1,AB
076989,2,1,AB
076989,3,1,AB
076989,4,1,AB
076990,1,1,AB
076994,1,1,AB
076999,1,1,AB
077001,1,1,AB
077002,1,1,AB
077002,2,1,AB
077006,1,1,AB
077006,2,1,AB
077009,1,1,AA
077011,1,1,AP
077015,1,1,AB
077018,1,1,AB
077021,1,1,AB
077022,1,1,AB
077022,2,1,AB
077024,1,1,AB
077024,2,1,AB
077025,1,1,AB
077025,2,1,AB
077026,1,1,AB
077027,1,1,AB
077027,2,1,AB
077029,1,1,AT
077030,1,1,AB
077030,2,1,AB
077031,1,1,AB
077031,2,1,AB
077031,3,1,AB
077038,1,1,AB
077038,2,1,AB
077038,3,1,AB
077042,1,1,AB
077042,2,1,AB
077042,3,1,AB
077043,1,1,AA
077044,1,1,AB
077044,2,1,AB
077044,3,1,AB
077045,1,1,AB
077045,2,1,AB
077045,3,1,AB
077046,1,1,AB
077046,2,1,AB
077046,3,1,AB
077048,1,1,AB
077048,2,1,AB
077048,3,1,AB
077050,1,1,AB
077050,2,1,AB
077055,1,1,AB
077059,1,1,AP
077060,1,1,AB1
077061,1,1,AB
077064,1,1,AB
077064,2,1,AB
077064,3,1,AB
077066,1,1,AB
077068,1,1,AB
077068,2,1,AB
077069,1,1,AB
077069,2,1,AB
077069,3,1,AB
077070,1,1,AB
077070,2,1,AB
077070,3,1,AB
077071,1,1,AP
077071,2,1,AP
077073,1,1,AB
077073,2,1,AB
077073,3,1,AB
077078,1,1,AB
077081,1,1,AB
077081,3,1,AB
077086,1,1,AB
077086,2,1,AB
077087,1,1,AB
077087,2,1,AB
077088,1,1,AB
077088,2,1,AB
077089,1,1,AB
077090,1,1,AB
077090,2,1,AB
077091,1,1,AB
077091,2,1,AB
077091,3,1,AB
077092,1,1,AB
077094,1,1,AB
077095,1,1,AB
077095,2,1,AB
077095,3,1,AB
077098,1,1,AB
077098,2,1,AB
077098,3,1,AB
077100,1,1,AB
077100,2,1,AB
077100,3,1,AB
077101,1,1,AB
077109,1,1,AB
077111,1,1,AB
077114,1,1,AB
077114,2,1,AB
077114,3,1,AB
077120,1,1,AB
077120,2,1,AB
077120,3,1,AB
077123,1,1,AB
077126,1,1,AP
077127,1,1,AB2
077127,2,1,AB2
077127,3,1,AB2
077128,1,1,AB
077128,2,1,AB
077128,3,1,AB
077128,4,1,AB
077129,1,1,AB
077129,2,1,AB
077129,3,1,AB
077129,4,1,AB
077130,1,1,AB
077130,2,1,AB
077130,3,1,AB
077130,4,1,AB
077131,1,1,AB
077131,2,1,AB
077131,3,1,AB
077131,4,1,AB
077132,1,1,AB
077132,2,1,AB
077132,3,1,AB
077133,1,1,AP
077135,1,1,AB
077135,2,1,AB
077137,1,1,AB
077142,1,1,AA
077147,1,1,AB
077147,2,1,AB
077147,3,1,AB
077149,1,1,AB
077151,2,1,AP
077152,1,1,AB
077152,2,1,AB
077154,1,1,AB
077154,2,1,AB
077154,3,1,AB
077154,4,1,AB
077154,5,1,AB
077154,6,1,AB
077154,7,1,AB
077155,1,1,AP
077157,1,1,AB
077157,2,1,AB
077157,3,1,AB
077159,1,1,AB
077159,2,1,AB
077159,3,1,AB
077161,1,1,AP
077168,1,1,AB
077169,1,1,AB
077169,2,1,AB
077171,1,1,AB
077171,2,1,AB
077171,3,1,AB
077171,4,1,AB
077171,5,1,AB
077177,1,1,AP
077180,1,1,AB
077183,1,1,AB
077183,2,1,AB
077183,3,1,AB
077183,4,1,AB
077184,1,1,AB
077186,1,1,AP
077187,1,1,AP
077194,1,1,AB
077194,2,1,AB
077194,3,1,AB
077194,4,1,AB
077194,5,1,AB
077197,1,1,AB
077203,1,1,AB
077203,2,1,AB
077204,1,1,AB
077204,2,1,AB
077205,1,1,AB
077205,2,1,AB
077205,3,1,AB
077206,1,1,AB
077206,2,1,AB
077206,3,1,AB
077208,1,1,AB
077208,2,1,AB
077209,1,1,AB
077209,2,1,AB
077210,1,1,AB
077210,2,1,AB
077210,3,1,AB
077214,1,1,AB
077214,2,1,AB
077220,1,1,AB
077220,2,1,AB
077221,1,1,AB
077221,2,1,AB
077222,1,1,AB
077222,2,1,AB
077222,3,1,AB
077224,1,1,AB
077226,1,1,AB
077227,1,1,AB
077233,1,1,AP
077234,1,1,AP
077235,1,1,AB
077237,1,1,AB
077237,2,1,AB
077241,1,1,AB
077241,2,1,AB
077241,3,1,AB
077242,1,1,AB
077242,2,1,AB
077242,3,1,AB
077243,1,1,AB
077243,2,1,AB
077243,3,1,AB
077243,4,1,AB
077244,1,1,AP
077244,2,1,AP
077244,3,1,AP
077244,4,1,AP
077246,1,1,AB
077246,2,1,AB
077246,3,1,AB
077247,3,1,AP
077248,1,1,AB
077248,2,1,AB
077253,1,1,AB
077253,2,1,AB
077253,3,1,AB
077253,4,1,AB
077255,1,1,AB
077255,2,1,AB
077259,1,1,AT1
077259,2,1,AT1
077260,1,1,AP
077260,2,1,AP
077261,1,1,AB
077261,2,1,AB
077261,3,1,AB
077263,1,1,AB
077263,2,1,AB
077264,1,1,AB
077266,3,1,AP
077266,4,1,AP
077267,1,1,AB
077268,1,1,AA
077269,1,1,AP
077269,2,1,AP
077269,3,1,AP
077269,4,1,AP
077270,1,1,AB
077270,2,1,AB
077270,3,1,AB
077272,1,1,AB
077272,2,1,AB
077277,1,1,AB
077277,2,1,AB
077279,1,1,AA
077283,1,1,AP
077284,2,1,AB3
077285,1,1,AB3
077285,2,1,AB3
077289,1,1,AB
077289,2,1,AB
077289,3,1,AB
077293,1,1,AB
077293,2,1,AB
077293,3,1,AB
077295,1,1,AB
077295,2,1,AB
077295,3,1,AB
077296,1,1,AB
077296,2,1,AB
077296,3,1,AB
077297,1,1,AP
077302,1,1,AB1
077302,2,1,AB1
077302,3,1,AB1
077302,4,1,AB1
077302,5,1,AB1
077302,6,1,AB1
077303,1,1,AB
077303,2,1,AB
077303,4,1,AB
077304,1,1,AA
077306,1,1,AB
077306,2,1,AB
077308,1,1,AT
077309,1,1,AB
077309,2,1,AB
077310,1,1,AB
077314,1,1,AB
077314,2,1,AB
077316,1,1,AB
077316,2,1,AB
077316,3,1,AB
077316,4,1,AB
077317,1,1,AB
077317,2,1,AB
077319,1,1,AB
077319,2,1,AB
077319,3,1,AB
077321,1,1,AB
077321,2,1,AB
077321,3,1,AB
077321,4,1,AB
077321,5,1,AB
077321,6,1,AB
077322,1,1,AB
077322,2,1,AB
077328,1,1,AB
077328,2,1,AB
077328,3,1,AB
077328,4,1,AB
077328,5,1,AB
077332,1,1,AP
077334,1,1,AB
077335,1,1,AB
077336,1,1,AB1
077336,2,1,AB
077339,1,1,AB
077339,2,1,AB
077339,3,1,AB
077342,1,1,AB
077342,2,1,AB
077342,3,1,AB
077352,1,1,AB
077352,2,1,AB
077353,1,1,AB
077353,2,1,AB
077356,1,1,AP
077356,2,1,AP
077356,3,1,AP
077360,1,1,AP
077361,1,1,AB
077361,2,1,AB
077361,3,1,AB
077364,1,1,AB
077365,1,1,AP
077369,1,1,AB
077369,2,1,AB
077370,1,1,AB
077370,2,1,AB
077370,3,1,AB
077370,4,1,AB
077376,2,1,AB
077376,3,1,AB
077376,4,1,AB
077380,1,1,AB
077380,2,1,AB
077380,3,1,AB
077380,4,1,AB
077380,5,1,AB
077380,6,1,AB
077380,7,1,AB
077388,1,1,AB
077388,2,1,AB
077393,1,1,AP
077396,1,1,AB
077396,2,1,AB
077396,3,1,AB
077397,1,1,AB
077397,2,1,AB
077397,3,1,AB
077399,1,1,AA
077401,1,1,AB
077404,1,1,AB
077405,1,1,AA
077406,3,1,AB
077406,4,1,AB
077407,1,1,AP
077407,2,1,AP
077411,1,1,AB
077414,1,1,AB
077414,2,1,AB
077419,1,1,AB
077419,2,1,AB
077424,1,1,AB
077424,2,1,AB
077424,3,1,AB
077425,1,1,AP
077425,2,1,AP
077430,1,1,AP
077431,1,1,AB
077433,1,1,AP
077433,3,1,AP
077437,1,1,AB
077438,1,1,AB
077438,2,1,AB
077438,3,1,AB
077440,1,1,AB
077440,2,1,AB
077443,1,1,AB
077443,2,1,AB
077443,3,1,AB
077446,1,1,AB
077446,2,1,AB
077447,1,1,AB
077449,1,1,AB
077449,2,1,AB
077449,3,1,AB
077449,4,1,AB
077449,5,1,AB
077449,6,1,AB
077449,7,1,AB
077449,8,1,AB
077450,1,1,AP
077450,2,1,AP
077457,1,1,AP
077457,2,1,AP
077457,3,1,AP
077458,1,1,AP
077459,1,1,AB
077459,2,1,AB
077459,3,1,AB
077461,1,1,AB
077461,2,1,AB
077462,1,1,AB
077462,2,1,AB
077463,1,1,AB
077463,2,1,AB
077464,1,1,AB
077464,2,1,AB
077466,1,1,AB
077466,2,1,AB
077466,3,1,AB
077473,1,1,AP
077474,1,1,AB
077474,2,1,AB
077474,3,1,AB
077474,4,1,AB
077475,1,1,AB2
077477,1,1,AB
077478,1,1,AB
077478,2,1,AB
077481,1,1,AP
077487,1,1,AB
077487,2,1,AB
077487,3,1,AB
077491,1,1,AB
077491,2,1,AB
077491,3,1,AB
077491,4,1,AB
077492,1,1,AB
077492,2,1,AB
077492,3,1,AB
077492,4,1,AB
077493,1,1,AB
077493,2,1,AB
077493,3,1,AB
077493,4,1,AB
077493,5,1,AB
077493,6,1,AB
077494,2,1,AB
077494,3,1,AB
077494,4,1,AB
077494,5,1,AB
077494,6,1,AB
077496,1,1,AP
077496,2,1,AP
077496,3,1,AP
077502,1,1,AB
077505,1,1,AB
077505,2,1,AB
077507,1,1,AB
077507,2,1,AB
077507,3,1,AB
077510,1,1,AB
077512,1,1,AB
077512,2,1,AB
077512,3,1,AB
077516,1,1,AB
077516,2,1,AB
077516,3,1,AB
077517,1,1,AB
077517,2,1,AB
077518,1,1,AB
077518,2,1,AB
077519,1,1,AN
077519,2,1,AN
077521,1,1,AB
077522,1,1,AB
077522,2,1,AB
077522,3,1,AB
077524,1,1,AB
077525,1,1,AB1
077525,2,1,AB1
077526,1,1,AB
077526,2,1,AB
077527,1,1,AB
077528,1,1,AB
077528,2,1,AB
077528,3,1,AB
077528,4,1,AB
077532,1,1,AB
077532,2,1,AB
077532,3,1,AB
077533,1,1,AB
077534,1,1,AB
077534,2,1,AB
077534,3,1,AB
077535,1,1,AB
077535,2,1,AB
077536,1,1,AB
077536,2,1,AB
077538,1,1,AB
077541,1,1,AP
077542,1,1,AB
077542,2,1,AB
077542,3,1,AB
077543,1,1,AB
077543,2,1,AB
077543,3,1,AB
077543,4,1,AB
077543,5,1,AB
077543,6,1,AB
077547,1,1,AB
077548,1,1,AP
077549,1,1,AB
077551,1,1,AP
077552,1,1,AB
077553,1,1,AB
077555,1,1,AB
077555,2,1,AB
077557,1,1,AB
077557,2,1,AB
077558,1,1,AB
077559,1,1,AN
077560,1,1,AB
077560,2,1,AB
077560,3,1,AB
077560,4,1,AB
077561,1,1,AB
077561,2,1,AB
077561,3,1,AB
077561,4,1,AB
077562,1,1,AB
077562,2,1,AB
077562,3,1,AB
077562,4,1,AB
077563,1,1,AB
077563,2,1,AB
077563,3,1,AB
077565,1,1,AB
077565,2,1,AB
077565,3,1,AB
077565,4,1,AB
077567,1,1,AB
077567,2,1,AB
077568,1,1,AT
077570,1,1,AB
077571,2,1,AB
077571,3,1,AB
077574,1,1,AP
077575,1,1,AB
077575,2,1,AB
077575,3,1,AB
077575,4,1,AB
077577,1,1,AP
077579,1,1,AT
077580,1,1,AB
077580,2,1,AB
077580,3,1,AB
077580,4,1,AB
077580,5,1,AB
077580,6,1,AB
077584,1,1,AB
077584,2,1,AB
077584,3,1,AB
077584,4,1,AB
077589,1,1,AB
077589,2,1,AB
077589,3,1,AB
077593,1,1,AB
077593,2,1,AB
077593,3,1,AB
077600,1,1,AT
077604,1,1,AB
077604,2,1,AB
077604,3,1,AB
077605,1,1,AB
077605,2,1,AB
077605,3,1,AB
077606,1,1,AB
077606,2,1,AB
077606,3,1,AB
077610,1,1,AP
077612,1,1,AB
077614,1,1,AB
077614,2,1,AB
077614,3,1,AB
077614,4,1,AB
077615,1,1,AB
077615,2,1,AB
077615,3,1,AB
077616,1,1,AB
077616,2,1,AB
077616,3,1,AB
077619,1,1,AB
077619,2,1,AB
077621,1,1,AB
077621,2,1,AB
077621,3,1,AB
077621,4,1,AB
077622,1,1,AB
077622,2,1,AB
077622,3,1,AB
077622,4,1,AB
077622,5,1,AB
077622,6,1,AB
077623,1,1,AT
077625,1,1,AB
077625,2,1,AB
077625,3,1,AB
077626,1,1,AB
077626,2,1,AB
077626,3,1,AB
077626,4,1,AB
077627,1,1,AB
077627,2,1,AB
077627,3,1,AB
077627,4,1,AB
077629,1,1,AA
077630,1,1,AB
077633,1,1,AB
077633,3,1,AB
077633,4,1,AB
077633,5,1,AB
077634,1,1,AB
077634,2,1,AB
077634,3,1,AB
077636,1,1,AB
077636,2,1,AB
077636,3,1,AB
077642,1,1,AB
077642,2,1,AB
077642,3,1,AB
077645,1,1,AB
077645,2,1,AB
077645,3,1,AB
077646,1,1,AB
077651,1,1,AB
077651,2,1,AB
077651,3,1,AB
077652,1,1,AB
077652,2,1,AB
077652,3,1,AB
077653,1,1,AB
077653,2,1,AB
077653,3,1,AB
077653,4,1,AB
077653,5,1,AB
077654,1,1,AB
077654,2,1,AB
077654,3,1,AB
077661,4,1,AB1
077661,5,1,AB1
077662,1,1,AB1
077662,2,1,AB1
077666,1,1,AB
077666,2,1,AB
077666,3,1,AB
077667,1,1,AB
077667,2,1,AB
077670,1,1,AB
077670,2,1,AB
077670,3,1,AB
077673,1,1,AB
077674,1,1,AP
077676,1,1,AB
077678,1,1,AB
077681,1,1,AB2
077684,1,1,AB
077686,1,1,AB
077686,2,1,AB
077686,3,1,AB
077686,4,1,AB
077686,5,1,AB
077686,6,1,AB
077687,1,1,AT
077689,1,1,AT
077690,1,1,AB
077690,2,1,AB
077690,3,1,AB
077690,4,1,AB
077691,1,1,AB
077691,2,1,AB
077691,3,1,AB
077691,4,1,AB
077691,5,1,AB
077695,1,1,AA
077700,1,1,AT
077701,1,1,AB
077702,1,1,AA
077704,1,1,AB
077707,1,1,AB2
077707,2,1,AB2
077707,3,1,AB2
077712,1,1,AB
077712,2,1,AB
077712,3,1,AB
077712,4,1,AB
077712,5,1,AB
077714,1,1,AB
077715,1,1,AB3
077716,1,1,AP
077719,1,1,AA
077722,1,1,AB
077723,1,1,AB
077723,3,1,AB
077728,1,1,AB
077731,1,1,AB
077731,2,1,AB
077731,3,1,AB
077731,4,1,AB
077733,1,1,AB
077733,2,1,AB
077733,3,1,AB
077733,4,1,AB
077734,1,1,AB
077734,2,1,AB
077734,3,1,AB
077739,1,1,AB
077739,2,1,AB
077739,3,1,AB
077739,4,1,AB
077739,5,1,AB
077741,1,1,AB
077741,2,1,AB
077741,3,1,AB
077741,4,1,AB
077742,1,1,AB
077742,2,1,AB
077742,3,1,AB
077742,4,1,AB
077742,5,1,AB
077743,1,1,AB
077744,1,1,AB
077744,2,1,AB
077744,3,1,AB
077745,1,1,AB
077745,2,1,AB
077745,3,1,AB
077745,4,1,AB
077745,5,1,AB
077745,6,1,AB
077745,7,1,AB
077746,1,1,AB
077746,2,1,AB
077746,3,1,AB
077747,1,1,AB
077747,2,1,AB
077747,3,1,AB
077748,1,1,AB
077748,2,1,AB
077748,3,1,AB
077749,1,1,AB
077749,2,1,AB
077749,3,1,AB
077750,1,1,AB
077751,2,1,AB
077751,3,1,AB
077751,4,1,AB
077752,1,1,AB
077752,2,1,AB
077752,3,1,AB
077752,4,1,AB
077752,5,1,AB
077753,1,1,AP
077753,2,1,AP
077754,1,1,AB
077754,2,1,AB
077754,3,1,AB
077756,1,1,AN
077756,2,1,AN
077756,3,1,AN
077760,1,1,AP
077761,1,1,AP
077763,1,1,AB1
077764,1,1,AT
077770,1,1,AB
077772,1,1,AN
077772,2,1,AN
077776,1,1,AP
077776,2,1,AP
077780,1,1,AB
077780,2,1,AB
077780,3,1,AB
077780,4,1,AB
077785,1,1,AB
077787,1,1,AB
077787,2,1,AB
077787,3,1,AB
077788,1,1,AA
077789,1,1,AT
077793,1,1,AB
077794,1,1,AB
077794,2,1,AB
077794,3,1,AB
077797,1,1,AB
077797,2,1,AB
077801,1,1,AB
077801,2,1,AB
077801,3,1,AB
077802,1,1,AB
077802,2,1,AB
077802,3,1,AB
077806,1,1,AB
077807,1,1,AB
077811,1,1,AB
077812,1,1,AA
077813,1,1,AB
077813,2,1,AB
077813,3,1,AB
077819,1,1,AB
077820,1,1,AB
077820,2,1,AB
077827,1,1,AB
077827,2,1,AB
077828,1,1,AB
077828,2,1,AB
077831,1,1,AB
077831,2,1,AB
077834,1,1,AP
077836,1,1,AB
077837,1,1,AB
077837,2,1,AB
077837,3,1,AB
077837,4,1,AB
077837,5,1,AB
077838,1,1,AB
077839,1,1,AN
077841,1,1,AP
077842,1,1,AB
077844,1,1,AB
077845,1,1,AT
077846,1,1,AT
077847,1,1,AT1
077849,1,1,AA
077851,1,1,AB
077851,2,1,AB
077856,1,1,AB
077856,2,1,AB
077856,3,1,AB
077857,1,1,AP
077857,2,1,AP
077857,3,1,AP
077857,4,1,AP
077857,5,1,AP
077857,6,1,AP
077857,7,1,AP
077858,1,1,AB
077859,1,1,AB
077859,2,1,AB
077859,3,1,AB
077861,1,1,AP
077861,2,1,AP
077861,3,1,AP
077861,4,1,AP
077863,3,1,AB
077867,1,1,AN
077869,1,1,AB
077869,2,1,AB
077869,3,1,AB
077870,1,1,AB
077870,2,1,AB
077870,3,1,AB
077873,1,1,AB
077873,2,1,AB
077877,1,1,AB
077877,2,1,AB
077877,3,1,AB
077878,1,1,AB
077878,2,1,AB
077880,1,1,AB
077880,2,1,AB
077880,3,1,AB
077882,1,1,AB
077882,2,1,AB
077883,1,1,AB
077884,1,1,AB
077884,2,1,AB
077890,1,1,AB
077890,2,1,AB
077890,3,1,AB
077890,4,1,AB
077894,1,1,AB1
077894,2,1,AB1
077894,3,1,AB1
077896,1,1,AB
077897,1,1,AP
077897,2,1,AP
077900,1,1,AB
077900,2,1,AB
077900,3,1,AB
077900,4,1,AB
077901,1,1,AB
077901,2,1,AB
077901,3,1,AB
077903,1,1,AB
077903,2,1,AB
077904,1,1,AB
077904,2,1,AB
077904,3,1,AB
077904,4,1,AB
077906,1,1,AP
077908,1,1,AB
077909,1,1,AP
077909,2,1,AP
077910,1,1,AB
077910,2,1,AB
077911,1,1,AB
077911,2,1,AB
077911,3,1,AB
077912,1,1,AB
077912,2,1,AB
077912,3,1,AB
077913,1,1,AP
077915,1,1,AP
077915,2,1,AP
077917,1,1,AB
077917,2,1,AB
077917,3,1,AB
077917,4,1,AB
077918,1,1,AB
077918,2,1,AB
077919,1,1,AB
077920,1,1,AB
077920,2,1,AB
077921,1,1,AB
077921,2,1,AB
077926,1,1,AP
077926,2,1,AP
077926,3,1,AP
077927,1,1,AB
077927,2,1,AB
077928,1,1,AB
077928,2,1,AB
077929,1,1,AB
077929,2,1,AB
077931,1,1,AB
077931,2,1,AB
077932,1,1,AB
077932,2,1,AB
077938,1,1,AB
077938,2,1,AB
077941,1,1,AP
077942,1,1,AP
077942,2,1,AP
077944,1,1,AB
077944,2,1,AB
077947,1,1,AP
077947,2,1,AP
077948,1,1,AB
077948,2,1,AB
077948,3,1,AB
077950,1,1,AA
077953,1,1,AB
077953,2,1,AB
077953,3,1,AB
077953,4,1,AB
077953,5,1,AB
077953,6,1,AB
077954,1,1,AB
077955,1,1,AB
077955,2,1,AB
077955,3,1,AB
077956,1,1,AB
077960,1,1,AA
077965,1,1,AA
077966,1,1,AP
077971,1,1,AB
077971,2,1,AB
077971,3,1,AB
077974,1,1,AB
077974,2,1,AB
077974,3,1,AB
077981,1,1,AA
077982,1,1,AB
077982,2,1,AB
077982,3,1,AB
077982,4,1,AB
077987,1,1,AB
077987,2,1,AB
077987,3,1,AB
077987,4,1,AB
077989,1,1,AP
077997,1,1,AP
078002,1,1,AA
078003,1,1,AB
078003,2,1,AB
078004,1,1,AB
078005,1,1,AB
078005,2,1,AB
078005,3,1,AB
078008,1,1,AB
078008,2,1,AB
078009,2,1,AB
078009,3,1,AB
078010,1,1,AB
078010,2,1,AB
078010,3,1,AB
078011,1,1,AP
078012,1,1,AB
078015,1,1,AB
078020,1,1,AB
078020,2,1,AB
078020,3,1,AB
078020,4,1,AB
078020,5,1,AB
078021,1,1,AB
078021,2,1,AB
078021,3,1,AB
078024,1,1,AP
078024,2,1,AP
078027,1,1,AB
078027,2,1,AB
078031,1,1,AT
078032,1,1,AB
078032,2,1,AB
078032,3,1,AB
078033,1,1,AB
078034,1,1,AB
078034,2,1,AB
078034,3,1,AB
078034,4,1,AB
078034,5,1,AB
078037,1,1,AB
078040,1,1,AB
078040,2,1,AB
078040,3,1,AB
078040,4,1,AB
078040,5,1,AB
078040,6,1,AB
078042,1,1,AB
078042,2,1,AB
078042,3,1,AB
078042,4,1,AB
078043,1,1,AB
078043,2,1,AB
078043,3,1,AB
078046,1,1,AT
078048,1,1,AB
078048,2,1,AB
078050,1,1,AB
078050,2,1,AB
078052,1,1,AP
078056,1,1,AB
078056,2,1,AB
078056,3,1,AB
078056,4,1,AB
078058,1,1,AB
078060,1,1,AB
078060,2,1,AB
078062,1,1,AP
078062,2,1,AP
078064,1,1,AB
078064,3,1,AB
078065,1,1,AB
078065,2,1,AB
078065,3,1,AB
078065,4,1,AB
078066,1,1,AP
078069,1,1,AB
078069,2,1,AB
078069,3,1,AB
078071,1,1,AB
078071,2,1,AB
078071,3,1,AB
078071,4,1,AB
078071,5,1,AB
078071,6,1,AB
078075,1,1,AT
078076,1,1,AP
078084,1,1,AP
078085,1,1,AP
078086,1,1,AP
078086,2,1,AP
078088,1,1,AB
078088,2,1,AB
078088,3,1,AB
078088,4,1,AB
078090,1,1,AP
078096,1,1,AP
078098,1,1,AP
078099,1,1,AB
078099,2,1,AB
078099,3,1,AB
078102,1,1,AB
078102,2,1,AB
078103,1,1,AB
078103,2,1,AB
078103,3,1,AB
078103,4,1,AB
078103,5,1,AB
078105,1,1,AA
078106,1,1,AB
078106,2,1,AB
078106,3,1,AB
078106,4,1,AB
078107,1,1,AP
078107,2,1,AP
078109,1,1,AB
078109,2,1,AB
078109,3,1,AB
078109,4,1,AB
078110,1,1,AB
078110,2,1,AB
078110,3,1,AB
078110,4,1,AB
078110,5,1,AB
078110,6,1,AB
078110,7,1,AB
078113,1,1,AP
078113,2,1,AP
078115,1,1,AB
078115,2,1,AB
078115,3,1,AB
078116,1,1,AB
078116,2,1,AB
078116,3,1,AB
078116,4,1,AB
078116,5,1,AB
078119,1,1,AB
078124,1,1,AT
078127,1,1,AA
078128,1,1,AB
078137,1,1,AP
078139,1,1,AB
078139,2,1,AB
078144,1,1,AT
078148,1,1,AB
078148,2,1,AB
078149,1,1,AA
078151,1,1,AP
078152,1,1,AB
078152,2,1,AB
078154,1,1,AB
078154,2,1,AB
078154,3,1,AB
078155,1,1,AB
078155,2,1,AB
078155,3,1,AB
078155,4,1,AB
078155,5,1,AB
078156,1,1,AP2
078156,2,1,AP
078156,3,1,AP2
078157,1,1,AB
078162,1,1,AB
078163,1,1,AB
078164,1,1,AB
078165,1,1,AB
078165,2,1,AB
078165,3,1,AB
078165,4,1,AB
078166,1,1,AB
078169,1,1,AB
078169,2,1,AB
078169,3,1,AB
078170,1,1,AB
078170,2,1,AB
078170,3,1,AB
078171,1,1,AN
078171,2,1,AN
078171,3,1,AN
078172,1,1,AT
078175,1,1,AB
078175,2,1,AB
078175,3,1,AB
078177,1,1,AP
078178,1,1,AB
078181,1,1,AB
078181,2,1,AB
078181,3,1,AB
078182,1,1,AB
078182,2,1,AB
078182,3,1,AB
078184,1,1,AB
078184,2,1,AB
078189,1,1,AB
078189,2,1,AB
078189,3,1,AB
078191,1,1,AB
078191,2,1,AB
078191,3,1,AB
078191,4,1,AB
078193,1,1,AB
078195,1,1,AB
078199,1,1,AB
078202,1,1,AN
078202,2,1,AN
078203,1,1,AB
078203,2,1,AB
078203,3,1,AB
078207,1,1,AB
078212,1,1,AB
078212,2,1,AB
078212,3,1,AB
078213,1,1,AB
078213,2,1,AB
078213,3,1,AB
078213,4,1,AB
078213,5,1,AB
078214,1,1,AB
078214,2,1,AB
078215,1,1,AB
078216,1,1,AB
078216,2,1,AB
078216,3,1,AB
078217,1,1,AB
078217,2,1,AB
078217,3,1,AB
078217,4,1,AB
078218,1,1,AB
078218,2,1,AB
078218,3,1,AB
078223,1,1,AB
078225,1,1,AB
078226,1,1,AB
078226,2,1,AB
078226,3,1,AB
078227,1,1,AB
078227,2,1,AB
078227,3,1,AB
078227,4,1,AB
078228,1,1,AP
078232,1,1,AB
078232,2,1,AB
078232,3,1,AB
078233,1,1,AT
078234,1,1,AB
078234,2,1,AB
078234,3,1,AB
078235,1,1,AB
078235,2,1,AB
078235,3,1,AB
078235,4,1,AB
078239,1,1,AB
078239,2,1,AB
078242,1,1,AP
078243,1,1,AB
078243,2,1,AB
078243,3,1,AB
078245,1,1,AB
078245,2,1,AB
078245,3,1,AB
078246,1,1,AB
078246,2,1,AB
078246,3,1,AB
078246,4,1,AB
078246,5,1,AB
078249,1,1,AB
078249,2,1,AB
078249,3,1,AB
078249,4,1,AB
078250,1,1,AB
078250,2,1,AB
078250,3,1,AB
078251,1,1,AB
078251,2,1,AB
078251,3,1,AB
078251,4,1,AB
078252,1,1,AP
078252,2,1,AP
078253,1,1,AB
078253,2,1,AB
078258,1,1,AP
078258,2,1,AP
078261,1,1,AP
078262,1,1,AP
078266,1,1,AB
078267,1,1,AB
078269,1,1,AB
078269,2,1,AB
078269,3,1,AB
078269,4,1,AB
078269,5,1,AB
078269,6,1,AB
078270,1,1,AT
078271,1,1,AB
078273,1,1,AB
078273,2,1,AB
078274,1,1,AP
078274,2,1,AP
078279,1,1,AB
078279,2,1,AB
078280,1,1,AP
078280,2,1,AP
078280,3,1,AP
078281,1,1,AB
078281,2,1,AB
078282,1,1,AT
078284,1,1,AB
078284,2,1,AB
078284,3,1,AB
078287,1,1,AP
078290,1,1,AB
078290,2,1,AB
078290,3,1,AB
078292,1,1,AB
078292,2,1,AB
078292,3,1,AB
078293,1,1,TBD
078295,1,1,AB
078295,2,1,AB
078295,3,1,AB
078296,1,1,AB
078296,2,1,AB
078296,3,1,AB
078297,1,1,AB
078301,1,1,AB
078301,2,1,AB
078301,3,1,AB
078301,4,1,AB
078301,5,1,AB
078302,1,1,AB
078305,1,1,AT
078309,1,1,AN
078314,1,1,AB
078314,2,1,AB
078319,1,1,AB
078319,2,1,AB
078321,1,1,AB1
078321,2,1,AB
078323,1,1,AB
078324,1,1,AB
078324,2,1,AB
078327,1,1,AB
078327,2,1,AB
078327,3,1,AB
078329,1,1,AB
078329,2,1,AB
078329,3,1,AB
078331,1,1,AP
078332,1,1,AB
078332,2,1,AB
078332,3,1,AB
078332,4,1,AB
078337,1,1,AB
078338,1,1,AB
078339,1,1,AP
078339,2,1,AP
078340,1,1,AB
078340,2,1,AB
078341,1,1,AB
078347,1,1,AP
078349,1,1,AB
078352,1,1,AB
078355,1,1,AB
078357,1,1,AB
078361,1,1,AB
078364,1,1,AB
078365,1,1,AB
078368,1,1,AP
078369,1,1,AB
